Model name,Target backend,Scale factor type,Weight bit width,Act bit width,Bias bit width,Scaling per output channel,Act quant type,Bias corr,Graph eq iterations,Graph eq merge bias,Gptq,Gptq act order,Act quant percentile,Top 1% floating point accuracy,Top 1% quant accuracy,Floating point accuracy - quant accuracy,Quant accuracy / floating point accuracy,Calibration size,Calibration batch size,Torch version,Brevitas version
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.999,75.912,72.954,-2.958,0.961,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.9,75.912,5.452,-70.46,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.99,75.912,14.642,-61.27,0.193,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,74.166,-1.746,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.9,75.912,5.406,-70.506,0.071,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.99,75.912,15.706,-60.206,0.207,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,74.328,-1.584,0.979,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.9,75.912,5.696,-70.216,0.075,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.99,75.912,29.574,-46.338,0.39,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.999,75.912,72.938,-2.974,0.961,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.9,75.912,5.768,-70.144,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.99,75.912,44.916,-30.996,0.592,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,74.222,-1.69,0.978,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.9,75.912,5.728,-70.184,0.075,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.99,75.912,43.696,-32.216,0.576,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,74.13,-1.782,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.9,75.912,5.458,-70.454,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.99,75.912,14.802,-61.11,0.195,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.999,75.912,74.43,-1.482,0.98,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.9,75.912,5.43,-70.482,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.99,75.912,14.906,-61.006,0.196,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,74.596,-1.316,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.9,75.912,5.586,-70.326,0.074,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.99,75.912,15.764,-60.148,0.208,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,74.504,-1.408,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.9,75.912,5.69,-70.222,0.075,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.99,75.912,44.042,-31.87,0.58,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.999,75.912,74.454,-1.458,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.9,75.912,5.728,-70.184,0.075,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.99,75.912,44.352,-31.56,0.584,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.484,-1.428,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.9,75.912,5.778,-70.134,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.99,75.912,45.036,-30.876,0.593,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,74.4,-1.512,0.98,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,75.912,5.62,-70.292,0.074,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,75.912,15.682,-60.23,0.207,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,75.912,74.488,-1.424,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,75.912,5.558,-70.354,0.073,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.99,75.912,15.556,-60.356,0.205,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,74.592,-1.32,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.9,75.912,5.522,-70.39,0.073,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.99,75.912,15.728,-60.184,0.207,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,74.52,-1.392,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.9,75.912,5.968,-69.944,0.079,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.99,75.912,45.32,-30.592,0.597,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.999,75.912,74.476,-1.436,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.9,75.912,5.772,-70.14,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.99,75.912,43.732,-32.18,0.576,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,74.592,-1.32,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.9,75.912,5.744,-70.168,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.99,75.912,45.204,-30.708,0.595,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,74.502,-1.41,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.9,75.912,5.49,-70.422,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.99,75.912,15.87,-60.042,0.209,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.999,75.912,74.642,-1.27,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.9,75.912,5.5,-70.412,0.072,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.99,75.912,15.744,-60.168,0.207,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,74.534,-1.378,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.9,75.912,5.528,-70.384,0.073,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.99,75.912,15.858,-60.054,0.209,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,74.698,-1.214,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.9,75.912,5.768,-70.144,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.99,75.912,43.758,-32.154,0.576,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.999,75.912,74.54,-1.372,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.9,75.912,5.766,-70.146,0.076,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.99,75.912,45.164,-30.748,0.595,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.57,-1.342,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.9,75.912,5.808,-70.104,0.077,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.99,75.912,45.154,-30.758,0.595,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,74.52,-1.392,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.9,75.912,0.22,-75.692,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.99,75.912,0.202,-75.71,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.999,75.912,0.21,-75.702,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.9,75.912,2.246,-73.666,0.03,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.99,75.912,3.306,-72.606,0.044,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,52.358,-23.554,0.69,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.9,75.912,2.32,-73.592,0.031,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.99,75.912,3.612,-72.3,0.048,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,56.904,-19.008,0.75,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.9,75.912,0.228,-75.684,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.99,75.912,0.21,-75.702,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.999,75.912,0.192,-75.72,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.9,75.912,2.376,-73.536,0.031,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.99,75.912,41.876,-34.036,0.552,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,2.522,-73.39,0.033,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.9,75.912,3.498,-72.414,0.046,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.99,75.912,47.508,-28.404,0.626,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,3.986,-71.926,0.053,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.9,75.912,6.418,-69.494,0.085,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.99,75.912,6.936,-68.976,0.091,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,False,False,99.999,75.912,15.346,-60.566,0.202,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.9,75.912,6.698,-69.214,0.088,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.99,75.912,9.046,-66.866,0.119,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,72.752,-3.16,0.958,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.9,75.912,6.528,-69.384,0.086,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.99,75.912,9.114,-66.798,0.12,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,72.124,-3.788,0.95,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.9,75.912,7.684,-68.228,0.101,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.99,75.912,9.324,-66.588,0.123,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,False,False,99.999,75.912,8.458,-67.454,0.111,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.9,75.912,10.018,-65.894,0.132,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.99,75.912,67.964,-7.948,0.895,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,10.116,-65.796,0.133,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.9,75.912,9.214,-66.698,0.121,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.99,75.912,65.434,-10.478,0.862,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,4,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,10.38,-65.532,0.137,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.9,75.912,6.324,-69.588,0.083,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.99,75.912,6.258,-69.654,0.082,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,False,False,99.999,75.912,62.978,-12.934,0.83,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.9,75.912,6.324,-69.588,0.083,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.99,75.912,10.734,-65.178,0.141,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,72.35,-3.562,0.953,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.9,75.912,6.348,-69.564,0.084,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.99,75.912,9.438,-66.474,0.124,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,72.412,-3.5,0.954,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.9,75.912,6.932,-68.98,0.091,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.99,75.912,35.146,-40.766,0.463,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,False,False,99.999,75.912,9.488,-66.424,0.125,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.9,75.912,9.194,-66.718,0.121,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.99,75.912,68.092,-7.82,0.897,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,9.946,-65.966,0.131,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.9,75.912,9.422,-66.49,0.124,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.99,75.912,65.484,-10.428,0.863,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,10.002,-65.91,0.132,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.9,75.912,7.014,-68.898,0.092,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.99,75.912,11.526,-64.386,0.152,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,False,False,99.999,75.912,72.26,-3.652,0.952,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.9,75.912,6.838,-69.074,0.09,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.99,75.912,10.222,-65.69,0.135,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,73.412,-2.5,0.967,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.9,75.912,6.968,-68.944,0.092,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.99,75.912,10.316,-65.596,0.136,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,73.332,-2.58,0.966,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.9,75.912,12.052,-63.86,0.159,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.99,75.912,65.482,-10.43,0.863,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,False,False,99.999,75.912,10.87,-65.042,0.143,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.9,75.912,10.012,-65.9,0.132,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.99,75.912,66.82,-9.092,0.88,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,10.762,-65.15,0.142,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.9,75.912,10.228,-65.684,0.135,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.99,75.912,67.072,-8.84,0.884,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,10.668,-65.244,0.141,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,75.912,6.92,-68.992,0.091,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,75.912,10.13,-65.782,0.133,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,75.912,72.95,-2.962,0.961,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,75.912,6.862,-69.05,0.09,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.99,75.912,10.228,-65.684,0.135,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,73.294,-2.618,0.966,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.9,75.912,6.912,-69.0,0.091,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.99,75.912,10.328,-65.584,0.136,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,73.19,-2.722,0.964,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.9,75.912,10.188,-65.724,0.134,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.99,75.912,66.048,-9.864,0.87,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.999,75.912,10.342,-65.57,0.136,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.9,75.912,9.982,-65.93,0.131,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.99,75.912,66.986,-8.926,0.882,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,10.954,-64.958,0.144,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
